7,UP, 6.00, 2.84, -3.16, SENSORHOLE, ,STOP, 6.00, 5.30, -0.70, 383,DONE, 6.00, 5.82, -0.18, 
8,UP, 6.00, 4.76, -1.24, SENSORHOLE, [Err_SensDiverged ]
,STOP, 6.00, 5.71, -0.29, 27,DONE, 6.00, 5.82, -0.18, 
9,UP, 6.00, 4.94, -1.06, SENSORHOLE, [Err_SensDiverged ]
,STOP, 6.00, 5.76, -0.24, 28,DONE, 6.00, 6.14, 0.14, 
10,UP, 6.00, 5.00, -1.00, SENSORHOLE, [Err_SensDiverged ]
,STOP, 6.00, 5.46, -0.54, 27,DONE, 6.00, 6.30, 0.30, 
11,UP, 6.00, 4.42, -1.58, SENSORHOLE, [Err_SensDiverged ]
,STOP, 6.00, 5.85, -0.15, 28[Err_SensDiverged ]
,DONE, 6.00, 6.33, 0.33, 
[Err_SensDiverged ]
[Err_SensDiverged ]
[Err_SensDiverged ]
[Err_SensDiverged ]
[Err_SensDiverged ]
12,UP, 6.00, -6.72, -12.72, SENSORHOLE, ,STOP, 6.00, -6.72, -12.72, 3[Err_Bad_Sensor_1 Err_SensDiverged ]
,DONE, 6.00, 6.30, 0.30, 
[Err_SensDiverged ]
[Err_SensDiverged ]
[Err_SensDiverged ]
[Err_SensDiverged ]
[Err_SensDiverged ]
[Err_SensDiverged ]
[Err_SensDiverged ]
[Err_SensDiverged ]
[Err_SensDiverged ]
[Err_SensDiverged ]
[Err_SensDiverged ]
13,UP, 6.00, -6.34, -12.34, SENSORHOLE, ,STOP, 6.00, -12.41, -18.41, 162[Err_Bad_Sensor_1 Err_SensDiverged ]
[Err_SensDiverged ]
,DONE, 6.00, 7.45, 1.45, 
14,DN, 6.00, 7.45, 1.45, SENSORHOLE, ,STOP, 6.00, 6.67, 0.67, 252,DONE, 6.00, 6.32, 0.32, 
[Err_SensDiverged ]
[Err_SensDiverged ]
[Err_SensDiverged ]
[Err_SensDiverged ]
[Err_SensDiverged ]
[Err_SensDiverged ]
15,UP, 6.00, 4.35, -1.65, SENSORHOLE, ,STOP, 6.00, 5.85, -0.15, 3[Err_SensDiverged ]
[Err_SensDiverged ]
,DONE, 6.00, 6.38, 0.38, 
[Err_SensDiverged ]
16,UP, 6.00, -7.39, -13.39, SENSORHOLE, ,STOP, 6.00, 5.91, -0.09, 3,DONE, 6.00, 6.21, 0.21, 
[Err_SensDiverged ]
[Err_SensDiverged ]
[Err_SensDiverged ]
[Err_SensDiverged ]
[Err_SensDiverged ]
[Err_SensDiverged ]
[Err_SensDiverged ]
17,UP, 6.00, -11.97, -17.97, SENSORHOLE, [Err_SensDiverged ]
,STOP, 6.00, 5.69, -0.31, 26[Err_SensDiverged ]
[Err_SensDiverged ]
[Err_SensDiverged ]
[Err_Bad_Sensor_1 Err_SensDiverged ]
,DONE, 6.00, 6.21, 0.21, 
[Err_SensDiverged ]
18,UP, 6.00, -5.44, -11.44, SENSORHOLE, ,STOP, 6.00, -5.44, -11.44, 3[Err_Bad_Sensor_1 Err_SensDiverged ]
[Err_SensDiverged ]
[Err_Bad_Sensor_1 Err_SensDiverged ]
[Err_SensDiverged ]
,DONE, 6.00, 6.24, 0.24, 
19,UP, 6.00, -3.78, -9.78, SENSORHOLE, [Err_SensDiverged ]
,STOP, 6.00, -12.45, -18.45, 182[Err_Bad_Sensor_1 Err_SensDiverged ]
,DONE, 6.00, -14.79, -20.79, 
20,UP, 6.00, 1.96, -4.04, SENSORHOLE, [Err_SensDiverged ]
,STOP, 6.00, 7.15, 1.15, 26[Err_Bad_Sensor_1 Err_SensDiverged ]
[Err_SensDiverged ]
,DONE, 6.00, 7.54, 1.54, 
21,DN, 6.00, 7.59, 1.59, SENSORHOLE, ,STOP, 6.00, 6.70, 0.70, 270,DONE, 6.00, 6.27, 0.27, 
NEW,setpoint, 3.00, 3.00
22,DN, 3.00, 6.21, 3.21, SENSORHOLE, ,STOP, 3.00, 3.68, 0.68, 442,DONE, 3.00, 3.35, 0.35, 
NEW,setpoint, 0.00, 0.00
23,DN, 0.00, 3.31, 3.31, SENSORHOLE, ,STOP, 0.00, 0.68, 0.68, 432,DONE, 0.00, 0.16, 0.16, 
NEW,setpoint, -4.00, -4.00
24,DN, -4.00, 0.13, 4.13, SENSORHOLE, ,STOP, -4.00, -3.31, 0.69, 413,DONE, -4.00, -3.86, 0.14, 
NEW,setpoint, -8.00, -8.00
25,DN, -8.00, -3.89, 4.11, SENSORHOLE, ,STOP, -8.00, -7.33, 0.67, 397,DONE, -8.00, -7.93, 0.07, 
NEW,setpoint, -10.00, -10.00
26,DN, -10.00, -7.96, 2.04, SENSORHOLE, [Err_SensDiverged ]
,STOP, -10.00, -9.35, 0.65, 197,DONE, -10.00, -9.88, 0.12, 
NEW,setpoint, -10.00, -10.00
NEW,setpoint, -10.00, -10.00
NEW,setpoint, -8.00, -8.00
27,UP, -8.00, -9.91, -1.91, SENSORHOLE, [Err_SensDiverged ]
[Err_SensDiverged ]
,STOP, -8.00, -8.68, -0.68, 270,DONE, -8.00, -7.41, 0.59, 
NEW,setpoint, -4.00, -4.00
28,UP, -4.00, -7.42, -3.42, SENSORHOLE, ,STOP, -4.00, -4.70, -0.70, 294,DONE, -4.00, -3.39, 0.61, 
NEW,setpoint, 0.00, 0.00
29,UP, 0.00, -3.40, -3.40, SENSORHOLE, ,STOP, 0.00, -0.67, -0.67, 291,DONE, 0.00, 0.13, 0.13, 
NEW,setpoint, 3.00, 3.00
30,UP, 3.00, 0.13, -2.87, SENSORHOLE, ,STOP, 3.00, 2.34, -0.66, 289,DONE, 3.00, 2.84, -0.16, 
NEW,setpoint, 6.00, 6.00
31,UP, 6.00, 2.84, -3.16, SENSORHOLE, ,STOP, 6.00, 5.32, -0.68, 390,DONE, 6.00, 5.82, -0.18, 
[Err_SensDiverged ]
NEW,setpoint, 9.00, 9.00
32,UP, 9.00, 5.85, -3.15, SENSORHOLE, ,STOP, 9.00, 8.31, -0.69, 395,DONE, 9.00, 8.80, -0.20, 
NEW,setpoint, 10.00, 9.00
NEW,setpoint, 9.00, 9.00
NEW,setpoint, 6.00, 6.00
33,DN, 6.00, 8.83, 2.83, SENSORHOLE, ,STOP, 6.00, 6.68, 0.68, 429,DONE, 6.00, 6.35, 0.35, 
NEW,setpoint, 9.00, 9.00
34,UP, 9.00, 6.32, -2.68, SENSORHOLE, ,STOP, 9.00, 8.30, -0.70, 377,DONE, 9.00, 8.75, -0.25, 
NEW,setpoint, 10.00, 9.00
NEW,setpoint, 11.00, 9.00
NEW,setpoint, 12.00, 9.00
NEW,setpoint, 13.00, 9.00
NEW,setpoint, 14.00, 9.00
NEW,setpoint, 15.00, 9.00
NEW,setpoint, 20.00, 40.00
35,UP, 40.00, 8.78, -31.22, SENSORHOLE, ,STOP, 40.00, 39.33, -0.67, 2845,DONE, 40.00, 39.33, -0.67, 
NEW,setpoint, 85.00, 85.00
36,UP, 85.00, 39.47, -45.53, , ,STOP, 85.00, 84.42, -0.58, 4462,DONE, 85.00, 85.58, 0.58, 
NEW,setpoint, 20.00, 40.00
37,DN, 40.00, 85.58, 45.58, SENSORHOLE, ,STOP, 40.00, 40.63, 0.63, 6452,DONE, 40.00, 41.07, 1.07, 
NEW,setpoint, 15.00, 9.00
38,DN, 9.00, 41.07, 32.07, SENSORHOLE, ,STOP, 9.00, 9.69, 0.69, 4366,DONE, 9.00, 9.44, 0.44, 
NEW,setpoint, 15.00, 9.00
NEW,setpoint, 15.00, 9.00
NEW,setpoint, 15.00, 9.00
NEW,setpoint, 15.00, 9.00
NEW,setpoint, 14.00, 9.00
NEW,setpoint, 13.00, 9.00
NEW,setpoint, 12.00, 9.00
NEW,setpoint, 11.00, 9.00
NEW,setpoint, 10.00, 9.00
NEW,setpoint, 9.00, 9.00
NEW,setpoint, 6.00, 6.00
1,DN, 6.00, 9.24, 3.24, SENSORHOLE, ,STOP, 6.00, 6.60, 0.60, 3,DONE, 6.00, 9.24, 3.24, 
2,DN, 6.00, 9.24, 3.24, SENSORHOLE, ,STOP, 6.00, 6.70, 0.70, 539,DONE, 6.00, 6.41, 0.41, 
NEW,setpoint, 3.00, 3.00
3,DN, 3.00, 6.38, 3.38, SENSORHOLE, ,STOP, 3.00, 2.44, -0.56, 3,DONE, 3.00, 6.38, 3.38, 
4,DN, 3.00, 6.38, 3.38, SENSORHOLE, ,STOP, 3.00, 3.33, 0.33, 2,DONE, 3.00, 6.35, 3.35, 
5,DN, 3.00, 6.35, 3.35, SENSORHOLE, ,STOP, 3.00, 3.03, 0.03, 2,DONE, 3.00, 6.32, 3.32, 
6,DN, 3.00, 6.32, 3.32, SENSORHOLE, ,STOP, 3.00, 2.81, -0.19, 3,DONE, 3.00, 6.30, 3.30, 
7,DN, 3.00, 6.30, 3.30, SENSORHOLE, ,STOP, 3.00, 3.67, 0.67, 515,DONE, 3.00, 3.37, 0.37, 
NEW,setpoint, 6.00, 6.00
8,UP, 6.00, 3.34, -2.66, SENSORHOLE, ,STOP, 6.00, 5.33, -0.67, 378,DONE, 6.00, 5.79, -0.21, 
[Err_SensDiverged ]
NEW,setpoint, 3.00, 3.00
9,DN, 3.00, 5.82, 2.82, SENSORHOLE, ,STOP, 3.00, 2.71, -0.29, 3,DONE, 3.00, 5.82, 2.82, 
10,DN, 3.00, 5.82, 2.82, SENSORHOLE, ,STOP, 3.00, 2.99, -0.01, 3,DONE, 3.00, 5.82, 2.82, 
11,DN, 3.00, 5.82, 2.82, SENSORHOLE, ,STOP, 3.00, 3.69, 0.69, 417,DONE, 3.00, 3.33, 0.33, 
NEW,setpoint, 6.00, 6.00
12,UP, 6.00, 3.29, -2.71, SENSORHOLE, ,STOP, 6.00, 5.31, -0.69, 386,DONE, 6.00, 5.81, -0.19, 
NEW,setpoint, 9.00, 9.00
13,UP, 9.00, 5.82, -3.18, SENSORHOLE, ,STOP, 9.00, 8.40, -0.60, 419,DONE, 9.00, 8.89, -0.11, 
NEW,setpoint, 6.00, 6.00
14,DN, 6.00, 8.92, 2.92, SENSORHOLE, ,STOP, 6.00, 5.62, -0.38, 3,DONE, 6.00, 8.92, 2.92, 
15,DN, 6.00, 8.92, 2.92, SENSORHOLE, ,STOP, 6.00, 6.62, 0.62, 448,DONE, 6.00, 6.27, 0.27, 
NEW,setpoint, 3.00, 3.00
16,DN, 3.00, 6.22, 3.22, SENSORHOLE, ,STOP, 3.00, 2.60, -0.40, 3,DONE, 3.00, 6.23, 3.23, 
17,DN, 3.00, 6.23, 3.23, SENSORHOLE, ,STOP, 3.00, 3.59, 0.59, 8,DONE, 3.00, 6.18, 3.18, 
18,DN, 3.00, 6.18, 3.18, SENSORHOLE, ,STOP, 3.00, 3.60, 0.60, 3,DONE, 3.00, 6.15, 3.15, 
19,DN, 3.00, 6.15, 3.15, SENSORHOLE, ,STOP, 3.00, 2.97, -0.03, 3,DONE, 3.00, 6.12, 3.12, 
20,DN, 3.00, 6.12, 3.12, SENSORHOLE, ,STOP, 3.00, 2.88, -0.12, 3,DONE, 3.00, 6.09, 3.09, 
21,DN, 3.00, 6.09, 3.09, SENSORHOLE, ,STOP, 3.00, 3.64, 0.64, 452,DONE, 3.00, 3.34, 0.34, 
NEW,setpoint, 0.00, 0.00
22,DN, 0.00, 3.31, 3.31, SENSORHOLE, ,STOP, 0.00, 0.69, 0.69, 441,DONE, 0.00, 0.15, 0.15, 
NEW,setpoint, -4.00, -4.00
23,DN, -4.00, 0.13, 4.13, SENSORHOLE, ,STOP, -4.00, -3.36, 0.64, 428,DONE, -4.00, -3.89, 0.11, 
NEW,setpoint, -8.00, -8.00
24,DN, -8.00, -3.92, 4.08, SENSORHOLE, ,STOP, -8.00, -7.31, 0.69, 403,DONE, -8.00, -7.88, 0.12, 
NEW,setpoint, -10.00, -10.00
25,DN, -10.00, -7.88, 2.12, SENSORHOLE, ,STOP, -10.00, -9.33, 0.67, 3,DONE, -10.00, -7.91, 2.09, 
26,DN, -10.00, -7.91, 2.09, SENSORHOLE, ,STOP, -10.00, -9.32, 0.68, 199,DONE, -10.00, -9.85, 0.15, 
NEW,setpoint, -10.00, -10.00
NEW,setpoint, -10.00, -10.00
NEW,setpoint, -10.00, -10.00
[Err_SensDiverged ]
NEW,setpoint, -8.00, -8.00
27,UP, -8.00, -9.88, -1.88, SENSORHOLE, ,STOP, -8.00, -8.64, -0.64, 270[Err_SensDiverged ]
[Err_SensDiverged ]
,DONE, -8.00, -7.46, 0.54, 
[Err_SensDiverged ]
NEW,setpoint, -4.00, -4.00
28,UP, -4.00, -7.43, -3.43, SENSORHOLE, [Err_SensDiverged ]
[Err_SensDiverged ]
[Err_SensDiverged ]
,STOP, -4.00, -4.64, -0.64, 297[Err_SensDiverged ]
[Err_SensDiverged ]
[Err_SensDiverged ]
,DONE, -4.00, -3.51, 0.49, 
NEW,setpoint, 0.00, 0.00
29,UP, 0.00, -3.51, -3.51, SENSORHOLE, [Err_SensDiverged ]
[Err_SensDiverged ]
[Err_SensDiverged ]
,STOP, 0.00, -0.67, -0.67, 307,DONE, 0.00, 0.30, 0.30, 
NEW,setpoint, 3.00, 3.00
30,UP, 3.00, 0.32, -2.68, SENSORHOLE, [Err_SensDiverged ]
,STOP, 3.00, 2.34, -0.66, 279,DONE, 3.00, 2.84, -0.16, 
NEW,setpoint, 6.00, 6.00
31,UP, 6.00, 2.87, -3.13, SENSORHOLE, ,STOP, 6.00, 5.32, -0.68, 387,DONE, 6.00, 5.79, -0.21, 
NEW,setpoint, 9.00, 9.00
32,UP, 9.00, 5.80, -3.20, SENSORHOLE, [Err_Bad_Sensor_2 Err_SensDiverged ]
[Err_SensDiverged ]
[Err_SensDiverged ]
,STOP, 9.00, 8.33, -0.67, 406,DONE, 9.00, 8.81, -0.19, 
NEW,setpoint, 6.00, 6.00
33,DN, 6.00, 8.83, 2.83, SENSORHOLE, ,STOP, 6.00, 4.65, -1.35, 3,DONE, 6.00, 8.89, 2.89, 
34,DN, 6.00, 8.89, 2.89, SENSORHOLE, ,STOP, 6.00, 5.10, -0.90, 2,DONE, 6.00, 8.89, 2.89, 
35,DN, 6.00, 8.89, 2.89, SENSORHOLE, ,STOP, 6.00, 4.92, -1.08, 3,DONE, 6.00, 8.89, 2.89, 
36,DN, 6.00, 8.89, 2.89, SENSORHOLE, ,STOP, 6.00, 5.53, -0.47, 3,DONE, 6.00, 8.89, 2.89, 
37,DN, 6.00, 8.89, 2.89, SENSORHOLE, ,STOP, 6.00, 5.15, -0.85, 2,DONE, 6.00, 8.89, 2.89, 
38,DN, 6.00, 8.89, 2.89, SENSORHOLE, ,STOP, 6.00, 4.97, -1.03, 3,DONE, 6.00, 8.89, 2.89, 
39,DN, 6.00, 8.89, 2.89, SENSORHOLE, ,STOP, 6.00, 5.92, -0.08, 3,DONE, 6.00, 8.89, 2.89, 
40,DN, 6.00, 8.89, 2.89, SENSORHOLE, ,STOP, 6.00, 6.69, 0.69, 423,DONE, 6.00, 6.32, 0.32, 
[Err_SensDiverged ]
[Err_SensDiverged ]
[Err_SensDiverged ]
